id,title,subtitle,authors,publisher,publishedDate,description,pageCount,categories,averageRating,ratingsCount,language,isbn10,isbn13,thumbnail,previewLink,infoLink
oq7XAAAAMAAJ,The Torah U-madda Journal,,,,2005,,210.0,Electronic journals,,,en,,,http://books.google.com/books/content?id=oq7XAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=oq7XAAAAMAAJ&q=thriller&dq=thriller&hl=&cd=91&source=gbs_api,http://books.google.co.in/books?id=oq7XAAAAMAAJ&dq=thriller&hl=&source=gbs_api
xCPuAAAAMAAJ,The Delights of Terror,An Aesthetics of the Tale of Terror,Terry Heller,Urbana : University of Illinois Press,1987,,240.0,Literary Criticism,,,en,,,http://books.google.com/books/content?id=xCPuAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=xCPuAAAAMAAJ&q=thriller&dq=thriller&hl=&cd=92&source=gbs_api,http://books.google.co.in/books?id=xCPuAAAAMAAJ&dq=thriller&hl=&source=gbs_api
nldCAQAAIAAJ,Motion Picture Herald,,,,1966,,646.0,Motion pictures,,,en,,,http://books.google.com/books/content?id=nldCAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=nldCAQAAIAAJ&q=thriller&dq=thriller&hl=&cd=93&source=gbs_api,http://books.google.co.in/books?id=nldCAQAAIAAJ&dq=thriller&hl=&source=gbs_api
r8_1ieGxJksC,The New Republic,,Herbert David Croly,,1961,,852.0,American periodicals,,,en,,,http://books.google.com/books/content?id=r8_1ieGxJksC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=r8_1ieGxJksC&q=thriller&dq=thriller&hl=&cd=95&source=gbs_api,http://books.google.co.in/books?id=r8_1ieGxJksC&dq=thriller&hl=&source=gbs_api
7LcvAAAAIAAJ,Books Ireland,,,,1976,,522.0,Book industries and trade,,,en,,,http://books.google.com/books/content?id=7LcvAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=7LcvAAAAIAAJ&q=thriller&dq=thriller&hl=&cd=96&source=gbs_api,http://books.google.co.in/books?id=7LcvAAAAIAAJ&dq=thriller&hl=&source=gbs_api
_x4qAQAAIAAJ,Fantastic Television,,"Gary Gerani, Paul H. Schulman",Harmony,1977,Text and more than 400 illustrations provide information on every science fiction and fantasy program that has been shown on television.,194.0,Performing Arts,,,en,,,http://books.google.com/books/content?id=_x4qAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=_x4qAQAAIAAJ&q=thriller&dq=thriller&hl=&cd=97&source=gbs_api,http://books.google.co.in/books?id=_x4qAQAAIAAJ&dq=thriller&hl=&source=gbs_api
FA6RU_q1zxQC,Books of the Month,,,,1960,,472.0,English literature,,,en,,,http://books.google.com/books/content?id=FA6RU_q1zxQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=FA6RU_q1zxQC&q=thriller&dq=thriller&hl=&cd=98&source=gbs_api,http://books.google.co.in/books?id=FA6RU_q1zxQC&dq=thriller&hl=&source=gbs_api
omyVMSsrJgEC,The Writer's Market,,Kirsten Campbell Holm,,2001,"Here you will find thousands of completely updated listings (plus 1,100+ brand new publishing opportunities) for book publishers, consumer magazines, script buyers, trade & professional journals, plus more than 300 agents! No other reference provides such complete AND current information.",384.0,Authorship,,,en,,,http://books.google.com/books/content?id=omyVMSsrJgEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=omyVMSsrJgEC&q=thriller&dq=thriller&hl=&cd=99&source=gbs_api,http://books.google.co.in/books?id=omyVMSsrJgEC&dq=thriller&hl=&source=gbs_api
TupCAQAAIAAJ,The Illustrated London News,,,,1937,,604.0,London (England),,,en,,,http://books.google.com/books/content?id=TupCAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=TupCAQAAIAAJ&q=thriller&dq=thriller&hl=&cd=100&source=gbs_api,http://books.google.co.in/books?id=TupCAQAAIAAJ&dq=thriller&hl=&source=gbs_api
LIDL36CZ3i4C,"Motion Pictures, 1940-1949",,Library of Congress. Copyright Office,,1953,,612.0,Motion pictures,,,en,,,http://books.google.com/books/content?id=LIDL36CZ3i4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=LIDL36CZ3i4C&pg=PA287&dq=thriller&hl=&cd=122&source=gbs_api,http://books.google.co.in/books?id=LIDL36CZ3i4C&dq=thriller&hl=&source=gbs_api
QZInAQAAIAAJ,Temblor,,,,1989,,240.0,"Poetry, Modern",,,en,,,http://books.google.com/books/content?id=QZInAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=QZInAQAAIAAJ&q=thriller&dq=thriller&hl=&cd=123&source=gbs_api,http://books.google.co.in/books?id=QZInAQAAIAAJ&dq=thriller&hl=&source=gbs_api
JsPt5WkJiB8C,Literary Digest,,,,1917,,1002.0,,,,en,,,http://books.google.com/books/content?id=JsPt5WkJiB8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=JsPt5WkJiB8C&q=thriller&dq=thriller&hl=&cd=124&source=gbs_api,http://books.google.co.in/books?id=JsPt5WkJiB8C&dq=thriller&hl=&source=gbs_api
q-A-AQAAIAAJ,The Nation and Athenæum,,,,1929,,856.0,Great Britain,,,en,,,http://books.google.com/books/content?id=q-A-AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=q-A-AQAAIAAJ&q=thriller&dq=thriller&hl=&cd=125&source=gbs_api,http://books.google.co.in/books?id=q-A-AQAAIAAJ&dq=thriller&hl=&source=gbs_api
e9gcDVMdb30C,the boy mechanic book 3 800 things for boy to do ,,,,1919,,506.0,,,,en,,,http://books.google.com/books/content?id=e9gcDVMdb30C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=e9gcDVMdb30C&pg=PA179&dq=thriller&hl=&cd=128&source=gbs_api,http://books.google.co.in/books?id=e9gcDVMdb30C&dq=thriller&hl=&source=gbs_api
w7IqAQAAIAAJ,Film Review,,,,2008,,832.0,Motion pictures,,,en,,,http://books.google.com/books/content?id=w7IqAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=w7IqAQAAIAAJ&q=thriller&dq=thriller&hl=&cd=129&source=gbs_api,http://books.google.co.in/books?id=w7IqAQAAIAAJ&dq=thriller&hl=&source=gbs_api
QCprAAAAMAAJ,The Crystal Arrow,"Essays on Literature, Travel, Art, Love, and the History of Medicine",Félix Martí-Ibáñez,New York : C. N. Potter,1964,Arzt / Schriftsteller.,760.0,Art,,,en,,,http://books.google.com/books/content?id=QCprAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=QCprAAAAMAAJ&q=thriller&dq=thriller&hl=&cd=130&source=gbs_api,http://books.google.co.in/books?id=QCprAAAAMAAJ&dq=thriller&hl=&source=gbs_api
Hm7sAAAAMAAJ,San Francisco,,,,1996,,344.0,San Francisco (Calif.),,,en,,,http://books.google.com/books/content?id=Hm7sAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=Hm7sAAAAMAAJ&pg=PA310&dq=thriller&hl=&cd=131&source=gbs_api,http://books.google.co.in/books?id=Hm7sAAAAMAAJ&dq=thriller&hl=&source=gbs_api
aWHlAAAAMAAJ,Read 'Em Their Writes,A Handbook for Mystery and Crime Fiction Book Discussions,Gary Warren Niebuhr,Libraries Unlimited,2006-09-30,"Presents a guide for mystery book clubs, discussing how to organize groups, get participants, choose titles, prepare for meetings, and administer discussions.",268.0,Language Arts & Disciplines,,,en,,,http://books.google.com/books/content?id=aWHlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=aWHlAAAAMAAJ&q=thriller&dq=thriller&hl=&cd=132&source=gbs_api,http://books.google.co.in/books?id=aWHlAAAAMAAJ&dq=thriller&hl=&source=gbs_api
1rQaAQAAMAAJ,The New Hungarian Quarterly,,,,1983,,514.0,Hungary,,,en,,,http://books.google.com/books/content?id=1rQaAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=1rQaAQAAMAAJ&q=thriller&dq=thriller&hl=&cd=133&source=gbs_api,http://books.google.co.in/books?id=1rQaAQAAMAAJ&dq=thriller&hl=&source=gbs_api
olEVoo-SvD8C,The Billboard,,,,1939,,1268.0,Music,,,en,,,http://books.google.com/books/content?id=olEVoo-SvD8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=olEVoo-SvD8C&q=thriller&dq=thriller&hl=&cd=135&source=gbs_api,http://books.google.co.in/books?id=olEVoo-SvD8C&dq=thriller&hl=&source=gbs_api
ETBPAAAAIAAJ,British Books,,,,1964,,1360.0,Bibliography,,,en,,,http://books.google.com/books/content?id=ETBPAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=ETBPAAAAIAAJ&q=thriller&dq=thriller&hl=&cd=136&source=gbs_api,http://books.google.co.in/books?id=ETBPAAAAIAAJ&dq=thriller&hl=&source=gbs_api
wzsJAQAAMAAJ,Rockin' Out,Popular Music in the USA,Reebee Garofalo,Prentice Hall,2011,"Rockin' Out offers a comprehensive history of popular music in the United States from the heyday of Tin Pan Alley to the present day sounds of electronic dance music and teen pop, from the invention of the phonograph to the promise of the Internet. It offers an analysis and critique of the music itself as well as how it is produced and marketed.",616.0,Music,3.0,1.0,en,,,http://books.google.com/books/content?id=wzsJAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=wzsJAQAAMAAJ&q=thriller&dq=thriller&hl=&cd=137&source=gbs_api,http://books.google.co.in/books?id=wzsJAQAAMAAJ&dq=thriller&hl=&source=gbs_api
XT4eAQAAIAAJ,The Bookman,,,,1930,,786.0,Book collecting,,,en,,,http://books.google.com/books/content?id=XT4eAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=XT4eAQAAIAAJ&q=thriller&dq=thriller&hl=&cd=138&source=gbs_api,http://books.google.co.in/books?id=XT4eAQAAIAAJ&dq=thriller&hl=&source=gbs_api
C_9EAAAAIAAJ,The Night Operator,,Frank Lucius Packard,,1919,,328.0,,,,en,,,http://books.google.com/books/content?id=C_9EAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=C_9EAAAAIAAJ&q=thriller&dq=thriller&hl=&cd=139&source=gbs_api,http://books.google.co.in/books?id=C_9EAAAAIAAJ&dq=thriller&hl=&source=gbs_api
kcfM9D5FBF8C,Scribner's Magazine ...,,,,1921,,1272.0,,,,en,,,http://books.google.com/books/content?id=kcfM9D5FBF8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=kcfM9D5FBF8C&q=thriller&dq=thriller&hl=&cd=140&source=gbs_api,http://books.google.co.in/books?id=kcfM9D5FBF8C&dq=thriller&hl=&source=gbs_api
zjwRAQAAMAAJ,Dissent,,,,2006,,506.0,Electronic journals,,,en,,,http://books.google.com/books/content?id=zjwRAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=zjwRAQAAMAAJ&q=thriller&dq=thriller&hl=&cd=161&source=gbs_api,http://books.google.co.in/books?id=zjwRAQAAMAAJ&dq=thriller&hl=&source=gbs_api
XoBWAAAAYAAJ,Northeast African Studies,,,,1989,,782.0,"Africa, Northeast",,,en,,,http://books.google.com/books/content?id=XoBWAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=XoBWAAAAYAAJ&q=thriller&dq=thriller&hl=&cd=165&source=gbs_api,http://books.google.co.in/books?id=XoBWAAAAYAAJ&dq=thriller&hl=&source=gbs_api
QQw-AQAAIAAJ,The Editor,,,,1929,,530.0,Authors and publishers,,,en,,,http://books.google.com/books/content?id=QQw-AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=QQw-AQAAIAAJ&q=thriller&dq=thriller&hl=&cd=167&source=gbs_api,http://books.google.co.in/books?id=QQw-AQAAIAAJ&dq=thriller&hl=&source=gbs_api
HRcgLk666gUC,The Publisher and Bookseller,,,,1930,Official organ of the book trade of the United Kingdom.,1424.0,Bibliography,,,en,,,http://books.google.com/books/content?id=HRcgLk666gUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=HRcgLk666gUC&q=thriller&dq=thriller&hl=&cd=168&source=gbs_api,http://books.google.co.in/books?id=HRcgLk666gUC&dq=thriller&hl=&source=gbs_api
sBrpAAAAMAAJ,The Library Journal Book Review,,,,1973,,842.0,Book selection,,,en,,,http://books.google.com/books/content?id=sBrpAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=sBrpAAAAMAAJ&q=thriller&dq=thriller&hl=&cd=169&source=gbs_api,http://books.google.co.in/books?id=sBrpAAAAMAAJ&dq=thriller&hl=&source=gbs_api
m2g-AQAAMAAJ,"Lippincott's Magazine of Literature, Science and Education",,,,1915,,966.0,,,,en,,,http://books.google.com/books/content?id=m2g-AQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=m2g-AQAAMAAJ&q=thriller&dq=thriller&hl=&cd=170&source=gbs_api,http://books.google.co.in/books?id=m2g-AQAAMAAJ&dq=thriller&hl=&source=gbs_api
r4h7ZKBoEtYC,The Hindustan Review,,,,1927,,1298.0,India,,,en,,,http://books.google.com/books/content?id=r4h7ZKBoEtYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=r4h7ZKBoEtYC&q=thriller&dq=thriller&hl=&cd=172&source=gbs_api,http://books.google.co.in/books?id=r4h7ZKBoEtYC&dq=thriller&hl=&source=gbs_api
GkM8AAAAIAAJ,Jet,,,,1984,,548.0,African Americans,,,en,,,http://books.google.com/books/content?id=GkM8AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=GkM8AAAAIAAJ&q=thriller&dq=thriller&hl=&cd=173&source=gbs_api,http://books.google.co.in/books?id=GkM8AAAAIAAJ&dq=thriller&hl=&source=gbs_api
OugZb2j_hrYC,Dry Goods Merchants Trade Journal,,,,1927,,1162.0,Department stores,,,en,,,http://books.google.com/books/content?id=OugZb2j_hrYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=OugZb2j_hrYC&q=thriller&dq=thriller&hl=&cd=174&source=gbs_api,http://books.google.co.in/books?id=OugZb2j_hrYC&dq=thriller&hl=&source=gbs_api
2fvb3cQc110C,"The Saturday Review of Politics, Literature, Science and Art",,,,1930,,896.0,,,,en,,,http://books.google.com/books/content?id=2fvb3cQc110C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=2fvb3cQc110C&q=thriller&dq=thriller&hl=&cd=175&source=gbs_api,http://books.google.co.in/books?id=2fvb3cQc110C&dq=thriller&hl=&source=gbs_api
dnv8naArRu4C,Catalog of Copyright Entries. Fourth Series,,Library of Congress. Copyright Office,,1950,,1006.0,Copyright,,,en,,,http://books.google.com/books/content?id=dnv8naArRu4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=dnv8naArRu4C&pg=RA2-PA107&dq=thriller&hl=&cd=177&source=gbs_api,http://books.google.co.in/books?id=dnv8naArRu4C&dq=thriller&hl=&source=gbs_api
vrqW-VT5nx8C,The Nation and Athenaeum,,,,1926,,838.0,Arts,,,en,,,http://books.google.com/books/content?id=vrqW-VT5nx8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=vrqW-VT5nx8C&q=thriller&dq=thriller&hl=&cd=178&source=gbs_api,http://books.google.co.in/books?id=vrqW-VT5nx8C&dq=thriller&hl=&source=gbs_api
dIZYxi5XfF0C,Chain Store Age,Administration edition,,,1936,,806.0,Chain stores,,,en,,,http://books.google.com/books/content?id=dIZYxi5XfF0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=dIZYxi5XfF0C&q=thriller&dq=thriller&hl=&cd=180&source=gbs_api,http://books.google.co.in/books?id=dIZYxi5XfF0C&dq=thriller&hl=&source=gbs_api
xkA6AQAAMAAJ,The Complete Story of the Martinique Horror and Other Great Disasters,,Marshall Everett,,1902,,472.0,Disasters,,,en,,,http://books.google.com/books/content?id=xkA6AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.co.in/books?id=xkA6AQAAMAAJ&pg=PA38&dq=horror&hl=&cd=2&source=gbs_api,https://play.google.com/store/books/details?id=xkA6AQAAMAAJ&source=gbs_api
cXxZAAAAMAAJ,Focus on the Horror Film,,"Roy Huss, Theodore J. Ross",Prentice Hall,1972,,206.0,Performing Arts,,,en,,,http://books.google.com/books/content?id=cXxZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=cXxZAAAAMAAJ&q=horror&dq=horror&hl=&cd=4&source=gbs_api,http://books.google.co.in/books?id=cXxZAAAAMAAJ&dq=horror&hl=&source=gbs_api
KnkfAQAAIAAJ,Presenting Young Adult Horror Fiction,,Cosette N. Kies,,1992,"Horror, an increasingly popular subject for books, television, and movies, is especially appealing to teenagers who are enthusiastic fans of ghouls and gore. The appeal of horror literature to young adults cannot be denied or ignored, and in Presenting Young Adult Horror Fiction, the first genre study in the Twayne Young Adult Authors Series, Cosette Kies concentrates on teenage interest in the field. Dr. Kies reminds us that the supernatural has a long literary tradition, including such works as Emily Bronte's Wuthering Heights, Henry James's The Turn of the Screw, and Edgar Allan Poe's short stories. Against this literary background, Dr. Kies takes a witty and perceptive look at contemporary manifestations of horror fiction, highlighting those authors that teenagers particularly enjoy. Writers such as V.C. Andrews, Dean Koontz, John Saul, Anne Rice, Chelsea Quinn Yarbro, Robert Bloch, Robert MacCammon, and, of course, Stephen King are examined in depth. Each chapter includes an introduction that touches on historical antecedents, a chronology of biographical highlights and major works for the subject author, and a long quote that allows the writer's individual voice to shed light on his or her literary philosophy. Dr. Kies analyzes theme, plot, and character for the major works with perception and skill. Separate chapters explore the appeal of satanism for young adults in novels such as The Exorcist and Rosemary's Baby, and there is an irreverent look at a recent development in horror writing--splatterpunk. Presenting Young Adult Horror Fiction is a welcome addition for all those interested in horror literature and will also provide much-needed information for librarians, teachers, and parents who want to understand why young adults love horror literature.",232.0,American fiction,,,en,,,http://books.google.com/books/content?id=KnkfAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.in/books?id=KnkfAQAAIAAJ&q=horror&dq=horror&hl=&cd=5&source=gbs_api,http://books.google.co.in/books?id=KnkfAQAAIAAJ&dq=horror&hl=&source=gbs_api
